-0.272310795,0.059946636,0.037121729,-0.699848031,-0.160533898,0.592813041,0.046540321,0.375413274,0.63939348,0.189148157,0.373429418,0.286427385,-0.385283824,0.847463091,0.163188188,0.6455717,-0.519871438,-0.137208151,-0.072435215,-0.618751514,0.056791158,-0.301352272,-0.317765388,-0.549094308,0.373654036,0.642018282,0.167217133,0.503402851,-0.229744172,0.690708896,-0.48414949,0.177489443,-0.328478858,0.29566214,0.596064178,-0.489799378,0.462991354,-0.128834395,0.604186301,0.355361941,-0.270585882,0.516213686,-0.55708823,0.459804218,-0.074802132,-0.068916913,-0.394725383,0.435196557,-0.496957137,0.114487259,0.506313376
0.125423685,0.091262624,-0.138409343,-0.817922118,-0.697678682,-0.102515802,0.660056236,0.094692855,-0.255039185,-0.925964524,0.110411147,0.128220154,-0.783645264,0.53465962,0.3252536,0.770810971,-0.791497938,-0.646664928,0.84129375,-0.608997888,0.44420841,0.344921609,0.104998301,0.748325411,0.288972822,0.375289752,0.25688937,-0.480864487,-0.858432632,0.535878011,0.730832297,-0.116906889,0.254094975,-0.522226517,0.071315661,0.067485129,-0.706789708,-1.086795167,-0.710082299,-0.806831259,-0.436545677,0.17531292,-0.196383074,0.394106133,0.168222606,1.006094234,-0.241798951,0.07350095,-0.058256396,0.575551079,0.390189003
0.388946881,0.406923102,-0.85929095,0.457710866,0.207882127,-0.315209357,0.329128082,0.474697259,0.111916268,-0.240317274,0.046494559,-0.70580985,0.323668939,-0.260106981,0.43741719,-0.280736243,0.464216018,-0.615134637,-0.406723696,-0.2185968,0.34320041,0.155571512,-0.45165429,0.673052076,-0.411511939,0.142749454,0.170336527,0.320936235,0.746467387,0.053370265,0.168705126,-0.550859007,0.780286162,0.32242044,0.006583833,-0.724214744,-0.789929951,0.295442477,0.384668138,-0.230881069,-0.16947627,-0.272886866,0.161950415,-0.686402853,0.272511199,0.01344707,0.216654115,0.433352763,0.204876539,0.278680283,-0.222901362
0.633896268,-0.036310362,0.498227814,-0.055182257,0.532858425,-0.111858688,-0.558030373,0.682868717,-0.635067566,0.626550593,-0.568802531,-0.296085288,-0.056459739,-0.387089325,0.674891423,-0.052794899,0.210847255,-0.575272374,-0.288867049,-0.332802389,-0.39102877,-0.539504289,0.081568626,-0.430618746,-0.36591376,-0.382138249,0.637305093,0.190995181,-0.401185415,-0.097808933,-0.19196669,-0.317014826,-0.399720715,0.016782303,0.570434279,0.597158805,-0.481494165,-0.529263403,-0.036871123,0.382304952,-0.507839732,-0.293467873,-0.249176953,-0.284854841,-0.152448372,-0.04989937,-0.344823534,0.469061657,-0.568829896,-0.324312921,-0.471368485
-0.273372892,0.13384391,0.441620912,0.575560517,-0.436776991,-0.582548723,0.417249195,0.432576447,-0.110051787,0.319692308,0.616674679,-0.306408795,0.454058491,0.165268218,-0.391679869,0.004398905,0.487709858,0.258820294,0.440571402,-0.241944743,0.450657966,-0.189931514,0.470869446,-0.187191122,0.310899267,0.570307114,0.094903907,0.466875351,-0.253170562,0.113286061,-0.109861634,0.510432464,0.565622809,-0.388686743,-0.415479271,0.563924419,0.076716691,-0.555494955,-0.440837623,-0.009418576,0.006730413,0.449575556,-0.167914164,-0.591931141,-0.578481076,-0.593262783,0.355201571,0.572329781,0.577423901,0.592647569,0.557338094
-0.498499417,0.488100908,-0.225648819,-0.304151743,0.195532695,0.563960934,0.522919398,-0.518109833,-0.120549998,0.48022929,0.305536734,-0.534298691,-0.253592315,0.128328633,0.136760787,0.284318578,-0.435723124,0.372973585,-0.440318836,-0.320695701,0.582849068,0.482790991,-0.640692733,0.112540326,0.13090989,0.555947038,0.529269117,0.519985306,-0.383427735,0.421643515,-0.539604506,-0.516734933,0.559209972,0.37078959,0.328980039,0.167174411,-0.579353594,-0.417094007,0.26441745,-0.459405726,-0.569971272,0.035433537,0.218243703,0.521635155,-0.21614665,0.08566926,0.318173591,-0.333416533,-0.606905581,0.328251682,-0.11988783
-0.57927291,-0.622832491,0.023193887,-0.205447631,-0.089797069,-0.337761047,0.241286,-0.165403855,-0.567331539,-0.280727251,-0.608296691,0.436906135,-0.608999589,-0.186933034,-0.305026506,0.511196001,-0.116725824,-0.112761942,0.033718836,-0.567259876,-0.225054974,0.611273602,0.477632631,0.042051347,-0.082757319,-0.59932851,0.264835463,-0.511752651,0.402178655,-0.628958046,-0.062401654,0.566882336,0.229356621,-0.492249613,0.558060681,0.38768453,-0.503953071,0.526588968,-0.387831448,0.612029642,0.437776436,0.209456566,0.169267547,-0.466127206,-0.566524132,0.143577858,0.162058421,-0.529392742,-0.396272258,-0.234076209,0.553528998
-0.64133412,-0.61859612,0.19351286,0.081374733,-0.484588479,0.40574412,0.148136995,-0.716850192,-0.56244977,-0.466964539,0.165636784,0.095943666,-0.324518357,0.848403733,0.321742591,0.466720078,-0.816389483,-0.676333714,0.409950972,-0.186945752,-0.670872925,0.742732062,-0.430051924,-0.353228137,0.515414786,0.518673839,-0.415672212,0.451741233,-0.268576814,0.602373891,0.244832547,-0.132914558,-0.461211815,-0.365623763,-0.569061271,0.652405212,0.249690819,0.255616622,0.673215761,-0.688482725,0.122778329,0.006317524,-0.388909911,-0.299045777,0.32281471,0.279037063,0.047264915,-0.30507372,0.188790197,-0.286850357,-0.476473337
-0.512206062,-0.145817066,0.149462206,-0.267756545,0.743493559,0.460598089,-0.161585412,0.10333704,-0.47417307,0.3310809,-0.217503833,-4.03E-01,-0.681470113,-0.355710108,-0.243647603,-0.307584017,0.705870265,-0.303157672,0.066214637,0.505445094,-0.117322036,-0.380360523,0.45681821,-0.426251986,-0.325700665,0.213082157,0.369699262,0.077278391,-0.412683551,0.171115727,0.171051147,-0.622741416,0.317703645,-0.291054792,0.689558074,-0.306318422,0.140888264,0.702542014,0.690832216,0.46777103,0.084815957,0.548524674,-0.647986159,0.406383625,0.572668362,0.171719419,-0.747775878,-0.52005436,0.032185266,0.456923011,0.540441666
-0.247753927,-0.206799574,-0.793001787,-0.497557196,-0.393878179,-0.455362357,0.495434823,-0.525701851,0.377042744,-0.563128755,-0.547113939,0.603915899,0.091967906,0.850043897,-0.315719069,0.698345441,-0.810025076,-0.657937445,-0.029606346,-0.461159475,-0.82896887,0.5565703,0.287806007,-0.559830546,0.517215918,0.787044215,-0.406228153,-0.201988429,-0.592086096,0.324499925,0.310030292,0.565325073,0.951290721,0.280260987,0.455604597,0.725322512,0.154300883,-0.404852575,0.117919229,-0.133565718,-1.044543274,-0.731610655,0.865422778,-0.542258942,0.828893257,0.182876886,0.186672767,-0.265688633,0.10301483,-0.195246888,-0.604071353
-0.243795057,0.609112197,0.240556149,0.051966423,0.659013574,0.277133815,-0.171908409,0.262136264,0.014682087,0.615457676,-0.457997763,-0.45510446,0.777130309,-0.555693504,-0.535249591,-0.864715004,0.912206638,0.423288427,-0.120924577,-0.392766326,0.381698809,-0.323194475,0.615659527,-0.178412073,-0.362381647,-0.325257666,0.185020372,0.463201945,0.172321682,0.583810296,0.414765073,-0.506385547,0.056356119,0.293795774,-0.093939504,-0.713712454,0.206220627,0.373191075,-0.721543973,0.828310218,-0.239017835,0.369327712,-0.414093561,0.39442105,0.465747411,-1.027077994,-0.568818319,0.273369211,0.748057023,-0.253388541,0.082190437
0.576782059,0.610307259,-0.081400812,0.387362836,0.665295985,0.003201513,-0.24473229,-0.681825454,0.042855531,-0.005898177,0.509323395,0.009705994,0.213445654,-0.036559197,-0.269522062,0.414961683,0.247342319,0.262636575,0.413580478,0.142618571,0.512193581,-0.195164759,0.231800049,-0.471102317,-0.29086757,0.366379323,0.404297607,-0.460500134,-0.637146799,-0.302223631,0.065661053,-0.214701508,0.680979815,0.608318993,0.021625506,-0.443593856,-0.589386485,0.064760343,0.353733715,-0.266664775,-0.637810219,-0.027301172,-0.75492519,-0.736277178,0.714316576,0.102091017,0.151542599,-0.435347316,-0.473932375,0.286066599,-0.050428063
-0.598288226,-0.46515525,-0.487069913,-0.391406341,-0.619883123,-0.388546071,-0.276412163,0.374785421,-0.799108067,0.130495146,0.061266655,1.113968494,-0.567559126,0.297239801,0.053435297,-0.204409112,0.282311441,0.075214962,0.3576661,0.23792556,-0.456132248,0.189196587,-0.228848749,0.286460779,-0.231228285,-0.00959259,0.449786385,0.55918303,-0.155124522,0.297392154,-0.094889713,0.676129075,0.834929978,-0.568910654,-0.152109001,0.935256458,-0.600075503,-0.923847286,0.410169221,0.432325498,-0.469752123,-0.496418193,-0.28201546,0.085480566,0.604778637,0.722562931,-0.218775529,0.062881663,-0.574023872,-0.04885116,-0.500972494
-0.003754159,0.198786966,0.270155228,-0.750440516,0.55116727,0.226884853,0.649475253,-0.671836422,-0.007067976,0.134823552,-0.610599725,0.584771997,0.531145105,-0.417248661,-0.399839887,-0.118245695,0.055701668,0.109043054,0.41424369,0.541884721,-0.261024291,-0.354237059,-0.149909453,-0.431291594,-7.11E-05,-0.206015916,-0.291264033,-0.502328426,0.517910192,0.085627694,-0.578485599,0.113548032,0.210040775,-0.341768665,-0.103679888,-0.456627961,-0.556549919,0.582953064,-0.672959784,-0.378978341,-0.370283659,0.413786391,0.275066709,0.611375249,0.614958359,-0.242678534,0.397508821,-0.482336181,-0.471175521,0.237223992,-0.256608488
0.03178466,-0.387807226,0.770426377,-0.069559488,0.590357643,0.221075362,0.693231306,-0.118482178,-0.106325521,-0.236699777,-0.561012245,0.378108665,-0.583852048,0.156754208,-0.117813244,-0.488075733,-0.394901684,0.593624806,-0.770503715,-0.291237778,-0.061753219,-0.243542809,-0.304137108,-0.640251446,0.057426765,-0.710813562,-0.619356493,-0.096938044,-0.536762482,-0.312153929,-0.211810337,-0.361031431,-0.616087193,-0.052965132,0.000908058,-0.080157408,-0.007974055,-0.277498099,0.337208713,0.116783695,-0.440447916,-0.070213536,-0.418970677,-0.034167635,0.283618044,-0.066568165,0.19262085,0.581369085,0.662441145,-0.770022653,-0.54922868
0.01552716,0.081289013,-0.428574753,-0.092755567,-0.242382153,0.028620693,-0.145404555,-0.423444379,-0.560438928,-0.681849867,0.176691219,-0.258305306,0.562629791,-0.163051334,0.612961403,0.618716275,0.172839295,0.589008213,0.569718146,0.629445217,0.137980454,0.322689934,0.198624549,-0.412168837,0.515810815,-0.129099448,-0.609797057,0.503314165,-0.100677514,0.412438389,-0.652879645,0.313797133,-0.021249491,0.233249467,-0.599811835,-0.624073113,0.230958322,0.318571787,0.590322602,0.453994392,-0.151325115,-0.196071603,0.026974608,0.359694943,0.569761467,0.321427895,-0.492755482,-0.617857063,-0.577741282,-0.51665258,-0.099053477
-0.598823675,-0.18549972,0.524096734,-0.674429804,0.160126462,-0.442812532,0.512318727,-0.209257672,-0.095143395,-0.521346739,-0.583606425,0.521653313,0.369922924,-0.412774047,-0.03772972,0.453548066,0.196417464,0.492340452,-0.451364475,0.523778509,0.370220502,0.667337393,-0.63965229,0.183229829,-0.524069872,0.209418068,-0.541792314,-0.220327246,0.163521201,0.366860354,0.448933266,0.22851988,-0.17911319,0.002997008,0.044056243,0.558070208,0.218003495,-0.624356946,-0.538634733,-0.558095599,0.402615599,-0.489412753,0.55318333,0.032615924,0.233989512,0.639040082,-0.538762736,-0.493534687,0.336650952,-0.291097198,-0.187713447
